StockCode,Description,TotalSales,TotalRevenue,AvgUnitPrice,SalesFrequency,PCA1,PCA2,UMAP1,UMAP2,Cluster_KMeans,Cluster_Label,Marketing_Recommendation
84927E,FLOWERS TILE HOOK,57,71.82,1.53,11,-0.9645286451240918,-0.4080404293652017,7.4559817,2.3715274,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84927F,PSYCHEDELIC TILE HOOK,295,166.35,0.7971428571428573,40,-0.15046247156046297,-0.7442822077153656,3.9601865,1.2335806,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,2244,545.16,0.2770967741935484,62,0.6255224659105645,-1.084615467374833,1.3223027,-1.2766408,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,82,209.1,2.55,22,-0.5576979186089523,0.0537205526631894,5.815116,4.4374366,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,131,334.05,2.55,25,-0.3416402167770596,0.07886065137101708,5.059199,4.7496886,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84944,SET OF 6 KASHMIR FOLKART BAUBLES,563,1014.75,2.1555555555555554,71,0.42227766589798177,0.012605007902538837,1.6999241,4.6708236,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,10267,8259.25,0.8538585209003215,306,1.8214267232141395,-0.4611057621454984,-3.2574027,-0.66602916,2,Mid Performer,"Promo ringan, loyalty program, cross-sell ke produk premium"
84946,ANTIQUE SILVER TEA GLASS ETCHED,16436,19193.170000000002,1.2384604105571848,677,2.25413585989482,-0.18285609834581357,-2.8810885,8.711658,2,Mid Performer,"Promo ringan, loyalty program, cross-sell ke produk premium"
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,8219,9271.84,1.2456890459363958,278,1.7589731967383915,-0.23657925431311033,-2.9846997,7.339943,2,Mid Performer,"Promo ringan, loyalty program, cross-sell ke produk premium"
84949,SILVER HANGING T-LIGHT HOLDER,4653,7173.45,1.6325396825396825,250,1.5532005089778405,-0.06616364353490056,-2.4643357,7.3246827,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84950,ASSORTED COLOUR T-LIGHT HOLDER,3349,1983.17,0.6763636363636364,87,1.0236276036696967,-0.6808272957328678,-1.1367632,-0.53944767,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,362,314.27,1.0033333333333334,33,-0.03306325953596484,-0.5812631295568187,3.4764297,1.714204,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,334,318.44,1.0784375,31,-0.06395163172700757,-0.538144845482166,3.5338368,1.9922527,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,38,146.21,4.368333333333333,6,-1.105147838785755,0.46941525298203157,7.598698,6.1423774,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,145,247.46,3.266153846153846,13,-0.5548968853913699,0.22545774434685095,6.0075207,4.932302,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,140,225.0,3.0,9,-0.6530005472519117,0.14141172779498498,6.4070244,4.7609262,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84963A,PINK PAINTED KASHMIRI CHAIR,4,171.8,42.95,1,-2.004450838751303,2.7983662607806794,7.1381793,9.129985,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84963B,BLUE PAINTED KASHMIRI CHAIR,3,149.85000000000002,49.95,1,-2.093397944465242,2.9537103759899894,7.1143827,9.127808,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84968A,SET OF 16 VINTAGE ROSE CUTLERY,147,1787.85,12.676530612244898,48,0.025397102573091107,1.68832411561989,5.113811,9.502988,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84968B,SET OF 16 VINTAGE IVORY CUTLERY,2,25.5,12.75,2,-2.2673423987663623,1.412697141329111,9.148974,8.543762,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,94,1198.5,12.75,48,-0.14422845274543758,1.6773092470760953,5.2627797,9.396466,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84968D,SET OF 16 VINTAGE RED CUTLERY,62,814.92,13.537741935483872,31,-0.4108503339726721,1.7096082516852649,6.060198,9.058268,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84968E,SET OF 16 VINTAGE BLACK CUTLERY,87,1035.06,13.141363636363637,22,-0.37110423221735334,1.6788684944607064,6.031412,9.053863,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,78,951.3,12.69,30,-0.3353970000027755,1.6485729804374747,5.9730988,9.056861,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,295,1267.99,4.402876712328767,73,0.29074553507825246,0.6403589348755078,3.2121484,7.733375,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,5699,5663.53,1.0274777448071217,336,1.6411426271982394,-0.3707409322450461,-2.998337,-0.5958348,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84970S,HANGING HEART ZINC T-LIGHT HOLDER,8444,6808.49,0.8687864077669902,412,1.811956236639271,-0.45460682744954434,-3.306603,-0.6836111,2,Mid Performer,"Promo ringan, loyalty program, cross-sell ke produk premium"
84971S,SMALL HEART FLOWERS HOOK ,1654,1365.5,0.8574782608695652,114,0.8618216941719329,-0.5660991735848128,-0.79327345,0.123271376,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84974,S/2 ZINC HEART DESIGN PLANTERS,39,388.04999999999995,9.95,28,-0.6439655199253996,1.3559294118437366,6.112554,8.413313,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84975,HEART SHAPED MIRROR,5,8.45,1.69,2,-2.1615117149363767,-0.4606736701592161,10.443131,2.3632135,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84976,RECTANGULAR SHAPED MIRROR,502,420.68,1.000344827586207,29,0.061352828183356856,-0.5738204985281983,2.9817922,2.117612,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84978,HANGING HEART JAR T-LIGHT HOLDER,10961,12650.97,1.2278856152512998,572,2.0496855966197955,-0.21220468401732673,-2.9658504,8.160305,2,Mid Performer,"Promo ringan, loyalty program, cross-sell ke produk premium"
84984A,GREEN PEONY CUSHION COVER,19,88.35,4.65,6,-1.343771502956893,0.5087585179313769,8.533416,6.3280907,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84984B,RED PEONY CUSHION COVER ,17,79.05,4.65,5,-1.423342314335794,0.4996860793987302,8.596641,6.3448706,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84984D,ORIENTAL RED CUSHION COVER ,13,60.45,4.65,4,-1.5700986461816413,0.48219419793259466,9.02021,6.433602,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84985A,SET OF 72 GREEN PAPER DOILIES,41,59.449999999999996,1.45,18,-0.9531623108381053,-0.43330295526209567,7.5178843,2.0663931,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84987,SET OF 36 TEATIME PAPER DOILIES,2926,4075.7799999999997,1.4633749999999999,240,1.3432785530366065,-0.16976240828510092,-2.2236564,6.443151,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84988,SET OF 72 PINK HEART PAPER DOILIES,3953,5565.23,1.4693181818181817,307,1.5238939655855894,-0.14611865306264163,-2.5187118,7.0120354,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84989A,75 GREEN FAIRY CAKE CASES,27,14.85,0.55,17,-1.2743424113298567,-1.032802312233014,8.914371,1.211213,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84990,60 GOLD AND SILVER FAIRY CAKE CASES,2,1.1,0.55,2,-2.548055112616263,-1.1600279129155917,10.866246,1.1805154,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84991,60 TEATIME FAIRY CAKE CASES,17664,8604.619999999999,0.5481696428571429,657,2.132615011832511,-0.6584981000388546,-3.4360325,-0.7735635,2,Mid Performer,"Promo ringan, loyalty program, cross-sell ke produk premium"
84992,72 SWEETHEART FAIRY CAKE CASES,13029,6252.349999999999,0.556116504854369,501,1.9427743136073505,-0.6753140607880983,-3.3499877,-0.8243324,2,Mid Performer,"Promo ringan, loyalty program, cross-sell ke produk premium"
84993A,75 GREEN PETIT FOUR CASES,305,128.1,0.42,33,-0.21547268997231964,-1.0266207988741314,4.2420917,-0.18226638,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84993B,75 BLACK PETIT FOUR CASES,57,23.94,0.42,17,-1.0298987778949031,-1.1185429929541562,8.527994,1.1464826,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,2525,9618.29,4.080854700854701,234,1.4067090291365816,0.6921273001532223,-0.1422229,9.222901,2,Mid Performer,"Promo ringan, loyalty program, cross-sell ke produk premium"
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,4035,15158.81,4.044181818181818,326,1.670762113001413,0.7130573474560828,-0.5396456,9.404574,2,Mid Performer,"Promo ringan, loyalty program, cross-sell ke produk premium"
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,3693,14040.59,4.01935064935065,308,1.625007447147088,0.7034431925331145,-0.5198257,9.396296,2,Mid Performer,"Promo ringan, loyalty program, cross-sell ke produk premium"
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,4920,18798.7,4.08536299765808,424,1.8147461749358018,0.7389489714296645,-0.7688463,9.5301,2,Mid Performer,"Promo ringan, loyalty program, cross-sell ke produk premium"
85006,SET 4 NURSERY DES ROUND BOXES,55,57.25,1.55,9,-1.0629448751500612,-0.4240820447771864,7.6635513,2.3786201,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85008,SET OF 3 CONEY ISLAND OVAL BOXES,12,55.95,4.457142857142857,7,-1.485745003397295,0.45259744214008835,8.907465,6.2281513,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85014A,BLACK/BLUE POLKADOT UMBRELLA,1132,6361.990000000001,6.0967578125,256,1.1481823906735937,1.0501434020560276,1.9859599,9.72315,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85014B,RED RETROSPOT UMBRELLA,1841,10217.720000000001,6.093861386138614,303,1.3805696978246342,1.075489922498471,0.09699412,9.862205,2,Mid Performer,"Promo ringan, loyalty program, cross-sell ke produk premium"
85015,SET OF 12  VINTAGE POSTCARD SET,2128,1590.12,1.0183185840707965,113,0.9295435413391416,-0.47573794525248186,-1.0953689,0.033135556,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85016,SET OF 6 VINTAGE NOTELETS KIT,522,459.0,1.7139999999999997,25,0.016685426819290194,-0.24580305760297874,3.1838613,3.37321,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85017A,ENVELOPE 50 ROMANTIC IMAGES,6,5.1,0.85,2,-2.181464086836573,-0.9100166849730901,10.477594,1.7269735,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85017B,ENVELOPE 50 BLOSSOM IMAGES,947,491.55,0.4998666666666667,74,0.4634779466736264,-0.8757033914591797,1.521307,-0.6525972,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85017C,ENVELOPE 50 CURIOUS IMAGES,49,26.17,0.6154545454545454,10,-1.17052468654183,-0.9769177774658344,8.362537,1.3507122,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85018D,YULETIDE IMAGES S/6 PAPER BOXES,12,30.6,2.55,7,-1.5603437108336378,-0.0629873904092747,9.154777,4.6906915,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85019A,ROMANTIC IMAGES NOTEBOOK SET,409,547.25,1.7857142857142858,28,0.031446024908815096,-0.185883984348515,3.2487276,3.566921,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85019B,BLOSSOM  IMAGES NOTEBOOK SET,498,640.5,1.37,25,0.09601208431520461,-0.35508066150073564,2.8639984,2.928986,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85019C,CURIOUS  IMAGES NOTEBOOK SET,181,262.25,2.45,10,-0.5320530652797727,-0.011810169559008266,6.2726793,4.493328,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85020,ROUND PINK HEART MIRROR,78,163.8,2.1,16,-0.6737458717700924,-0.11904159491096779,6.3624845,3.7719688,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85023B,EAU DE NILE JEWELLED PHOTOFRAME,104,232.8,2.5124999999999997,12,-0.6234029525794785,0.0275180782482584,6.3804145,4.607001,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85024B,EAU DE NILE JEWELLED PHOTOFRAME,193,289.65000000000003,1.633333333333333,12,-0.426723382809696,-0.28898826110625886,5.107038,2.923486,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85024C,PINK SMALL JEWELLED PHOTOFRAME,12,19.799999999999997,1.65,9,-1.5624775202426333,-0.4100616865230099,9.0203285,2.3772967,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,303,471.15000000000003,1.6404761904761902,21,-0.11503076007365462,-0.24888703173006035,3.471749,3.453914,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85025C,PINK HEART SHAPE PHOTO FRAME,307,476.35,1.643103448275862,28,-0.045477449883685794,-0.24090375346543236,3.3369648,3.5328455,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,75,63.75,0.85,9,-0.9440520959958534,-0.7708606206918768,7.4035864,1.4786435,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85027L,FRENCH CHATEAU LARGE PLATTER ,70,160.5,2.95,18,-0.7014023179477022,0.1449983150388303,6.3992715,4.872353,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,10,19.5,1.95,4,-1.7726452618962167,-0.3051696543648571,9.727372,2.6046362,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85028S,FRENCH CHATEAU SMALL FRUITBOWL,24,51.599999999999994,2.025,8,-1.2812135915633354,-0.21378212330418453,8.280781,2.9389083,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85030,FRENCH CHATEAU OVAL PLATTER,15,29.25,1.95,6,-1.539775688317587,-0.27807398988661836,9.095007,2.5483673,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85031A,ROMANTIC IMAGES SCRAP BOOK SET,16,45.9,3.892857142857143,7,-1.4641381355307843,0.3037217946363486,8.950043,5.874925,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85031B,BLOSSOM IMAGES SCRAP BOOK SET,1,4.95,4.95,1,-2.6582768397275496,0.38531553724641293,11.612431,6.229137,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85031C,CURIOUS IMAGES SCRAP BOOK SET,3,14.85,4.95,1,-2.317646533251171,0.4462823187869861,10.486492,6.9349365,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85032A,ROMANTIC IMAGES GIFT WRAP SET,737,679.15,0.7708333333333334,96,0.5263819212730833,-0.6484472384650494,1.0964044,0.7305403,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85032B,BLOSSOM IMAGES GIFT WRAP SET,739,655.8000000000001,0.7591397849462367,93,0.5127917217580378,-0.6598071350695551,1.079539,0.73195696,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85032C,CURIOUS IMAGES GIFT WRAP SET,595,565.1,0.7864705882352943,84,0.41481338160378906,-0.6493654749331027,1.572783,1.1177489,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85032D,YULETIDE IMAGES GIFT WRAP SET,630,467.5,0.871186440677966,58,0.2933546594219618,-0.6301126878019401,2.118667,1.3299078,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85034A,3 GARDENIA MORRIS BOXED CANDLES,489,840.29,2.2916438356164384,67,0.3368367544953074,0.04485648496457578,1.9619306,4.6406827,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,880,1357.44,2.0891304347826085,90,0.625862901304068,0.0013669759259122838,0.7725305,5.1466184,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85034C,3 ROSE MORRIS BOXED CANDLES,1068,1555.64,1.798695652173913,131,0.7907046016605037,-0.0914374357129639,-0.008904466,5.0626225,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,260,677.04,3.3316216216216215,71,0.15264835414587197,0.34931342112598684,3.2722697,6.712427,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,557,816.25,2.5755813953488373,43,0.2426087926082021,0.11324412547335341,3.0983841,5.739051,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1090,1592.7,2.2063963963963964,107,0.735927421783912,0.04989529835515169,0.46079862,5.4675612,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,199,631.03,3.5028571428571427,52,0.011084115569823805,0.38998277399080494,4.1476336,6.7840023,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,352,553.58,2.078809523809524,42,0.08626857873608296,-0.06136522337931095,2.968853,4.2206607,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,726,1013.52,2.3345569620253164,76,0.4785421603503057,0.05992743567083014,1.5916623,4.7571964,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1014,1985.8600000000001,2.1428947368421056,110,0.7787849048127017,0.05454657500308155,0.39594772,5.539259,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,443,583.25,1.59825,40,0.14982221505602594,-0.24969397772417,2.869495,3.3947544,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,491,669.91,1.6151923076923076,51,0.2538258571061751,-0.22880869450221636,2.4016094,3.3963175,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,222,129.94,1.3358333333333332,12,-0.5578488709364849,-0.501941100158277,6.059988,2.115805,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85040A,S/4 PINK FLOWER CANDLES IN BOWL,805,1344.89,1.7115384615384615,125,0.6994934726990408,-0.12616037158754395,0.31763306,4.7976656,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,135,222.75,1.65,34,-0.317676917786167,-0.2665632355128354,4.6377225,2.913262,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,41,186.15,4.880000000000001,10,-0.9445177703890308,0.5967932647661155,7.2994866,6.568873,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85047,WHITE BEADED GARLAND STRING 20LIGHT,3,19.049999999999997,6.35,2,-2.197491438538234,0.7038826483661473,9.960599,7.8176017,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1266,9374.7,7.769444444444445,214,1.1849437113094148,1.3036225811034756,2.7351391,10.441415,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85049A,TRADITIONAL CHRISTMAS RIBBONS,2903,3602.8,1.2925461254612545,266,1.3480368212004046,-0.2555649899199549,-2.4212751,6.26473,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85049B,LUSH GREENS RIBBONS,54,67.5,1.25,13,-0.9371751115163574,-0.532586039812505,7.470908,2.04885,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85049C,ROMANTIC PINKS RIBBONS ,1196,1468.85,1.2548571428571427,205,0.9302725950629173,-0.32235357090460715,-1.0452933,4.8574967,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85049D,BRIGHT BLUES RIBBONS ,537,671.25,1.25,102,0.44974929832367716,-0.37716924743568336,1.0850121,2.8983252,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85049E,SCANDINAVIAN REDS RIBBONS,2741,3492.2,1.2920234604105572,335,1.3845955947607531,-0.2505338679068377,-2.4269433,6.385705,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85049F,BABY BOOM RIBBONS ,374,467.5,1.25,85,0.2621323345460363,-0.39853785031814964,1.7124591,2.5149596,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85049G,CHOCOLATE BOX RIBBONS ,1573,1917.58,1.2739240506329115,227,1.0616540091154851,-0.29874829009262777,-1.5466552,5.1861196,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85049H,URBAN BLACK RIBBONS ,447,519.22,1.194078947368421,73,0.2857123005828628,-0.42762800087037345,1.7778387,2.56102,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85053,FRENCH ENAMEL CANDLEHOLDER,1541,3087.52,2.1339495798319326,233,1.1274658765253143,0.09115949713346011,-1.0646483,6.539335,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85054,FRENCH ENAMEL POT W LID,549,1227.41,2.784772727272727,87,0.4835418037500938,0.23084540254518388,1.8537116,6.4136834,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85055,FRENCH ENAMEL UTENSIL HOLDER,37,122.75,3.6700000000000004,10,-1.0243177104009382,0.3159839745854398,7.425164,6.0087094,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85059,FRENCH ENAMEL WATER BASIN,290,771.21,3.358875,79,0.22498125899167767,0.3657148736323206,3.1695807,6.8948684,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85061W,WHITE JEWELLED HEART DECORATION,1968,1594.5,0.8562608695652174,108,0.915170928553087,-0.5616738294703818,-1.0005916,0.036562517,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,1368,2214.87,1.666842105263158,132,0.9206483532610372,-0.12054148721548946,-0.4559841,5.198837,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85064,CREAM SWEETHEART LETTER RACK,205,866.05,5.381739130434783,23,-0.14372033491826577,0.7721099836793934,4.5103416,7.6452703,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85066,CREAM SWEETHEART MINI CHEST,1696,20448.17,12.647355555555556,445,1.5251261024935459,1.8533933902738235,2.6245449,10.819866,2,Mid Performer,"Promo ringan, loyalty program, cross-sell ke produk premium"
85067,CREAM SWEETHEART WALL CABINET,7,126.65,18.55,5,-1.6253488876679154,1.9082305743896455,7.6220603,8.751034,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,976,512.8,0.723804347826087,90,0.5067015754088019,-0.7203721789936592,1.0257182,0.030752152,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1245,618.35,0.6335238095238095,103,0.630312018487677,-0.7685061837347673,0.67387754,-0.54343134,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",607,313.78,0.7483561643835616,72,0.2590134805233893,-0.7345186825423208,2.3797276,1.2676785,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,362,205.98,0.6845454545454546,64,0.04954068767875197,-0.7918041314894975,3.3036125,1.332055,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,1746,376.5,0.2989230769230769,65,0.5079416654404622,-1.088991149200334,1.7975882,-1.1081266,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85084,HOLLY TOP CHRISTMAS STOCKING,17,14.45,0.85,6,-1.6057475434773942,-0.846780289320658,9.329764,1.5621927,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85086A,CANDY SPOT HEART DECORATION,45,38.25,0.85,8,-1.170488962404627,-0.796984221558238,8.173463,1.4916508,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85087,CANDY SPOT CUSHION COVER,40,119.36000000000001,2.9985714285714287,7,-1.0720049790782598,0.13663371322299198,7.409793,5.2214355,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
85088,CANDY SPOT HAND BAG,188,385.27000000000004,2.2738095238095237,20,-0.2841944036970985,-0.01666374775704453,4.5623674,4.2355757,0,Low Margin High Volume,"Flash sale, diskon bulk, fokus volume, kampanye massal"
